024-12-11 17:34:48.138 | WARNING  | chatchat.server.utils:detect_xf_models:107 - cannot connect to xinference host: http://127.0.0.1:9997, please check your configuration.
2024-12-27 14:21:19.638 | INFO     | __main__:start_main_server:326 - Process status: %s
2024-12-27 14:21:45.171 | WARNING  | chatchat.server.utils:detect_xf_models:109 - cannot connect to xinference host: http://127.0.0.1:9997, please check your configuration.
2024-12-27 14:21:45.171 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen:7b instead
2024-12-27 14:21:45.201 | WARNING  | chatchat.server.utils:get_default_embedding:218 - default embedding model bge-m3 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-12-27 14:21:45.201 | WARNING  | chatchat.server.utils:get_default_embedding:218 - default embedding model bge-m3 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-12-27 14:21:45.210 | WARNING  | chatchat.server.utils:get_default_embedding:218 - default embedding model bge-m3 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-12-27 14:21:55.242 | WARNING  | chatchat.server.utils:detect_xf_models:109 - cannot connect to xinference host: http://127.0.0.1:9997, please check your configuration.
2024-12-27 14:21:55.242 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen:7b instead
2024-12-27 14:21:55.250 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen:7b instead
2024-12-27 14:21:57.642 | WARNING  | chatchat.server.utils:get_default_embedding:218 - default embedding model bge-m3 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-12-27 14:21:57.646 | WARNING  | chatchat.server.utils:get_default_embedding:218 - default embedding model bge-m3 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-12-27 14:21:57.686 | WARNING  | chatchat.server.utils:get_default_embedding:218 - default embedding model bge-m3 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-12-27 14:21:57.686 | WARNING  | chatchat.server.utils:get_default_embedding:218 - default embedding model bge-m3 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-12-27 14:21:57.686 | WARNING  | chatchat.server.utils:get_default_embedding:218 - default embedding model bge-m3 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-12-27 14:21:57.688 | WARNING  | chatchat.server.utils:get_default_embedding:218 - default embedding model bge-m3 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-12-27 14:21:57.691 | WARNING  | chatchat.server.utils:get_default_embedding:218 - default embedding model bge-m3 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-12-27 14:21:58.062 | WARNING  | chatchat.server.utils:get_default_embedding:218 - default embedding model bge-m3 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-12-27 14:21:58.326 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen:7b instead
2024-12-27 14:21:58.421 | WARNING  | chatchat.server.utils:get_default_embedding:218 - default embedding model bge-m3 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-12-27 14:21:58.430 | WARNING  | chatchat.server.utils:get_default_embedding:218 - default embedding model bge-m3 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-12-27 14:21:58.434 | WARNING  | chatchat.server.utils:get_default_embedding:218 - default embedding model bge-m3 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-12-27 14:21:58.439 | WARNING  | chatchat.server.utils:get_default_embedding:218 - default embedding model bge-m3 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-12-27 14:21:58.865 | INFO     | __mp_main__:run_api_server:54 - Api MODEL_PLATFORMS: [PlatformConfig(platform_name='xinference', platform_type='xinference', api_base_url='http://127.0.0.1:9997/v1', api_key='EMPTY', api_proxy='', api_concurrencies=5, auto_detect_model=True, llm_models=[], embed_models=[], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[]), PlatformConfig(platform_name='ollama', platform_type='ollama', api_base_url='http://127.0.0.1:11434/v1', api_key='EMPTY', api_proxy='', api_concurrencies=5, auto_detect_model=False, llm_models=['qwen:7b', 'qwen2:7b'], embed_models=['quentinz/bge-large-zh-v1.5'], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[]), PlatformConfig(platform_name='oneapi', platform_type='oneapi', api_base_url='http://127.0.0.1:3000/v1', api_key='sk-', api_proxy='', api_concurrencies=5, auto_detect_model=False, llm_models=['chatglm_pro', 'chatglm_turbo', 'chatglm_std', 'chatglm_lite', 'qwen-turbo', 'qwen-plus', 'qwen-max', 'qwen-max-longcontext', 'ERNIE-Bot', 'ERNIE-Bot-turbo', 'ERNIE-Bot-4', 'SparkDesk'], embed_models=['text-embedding-v1', 'Embedding-V1'], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[]), PlatformConfig(platform_name='openai', platform_type='openai', api_base_url='https://api.openai.com/v1', api_key='sk-proj-', api_proxy='', api_concurrencies=5, auto_detect_model=False, llm_models=['gpt-4o', 'gpt-3.5-turbo'], embed_models=['text-embedding-3-small', 'text-embedding-3-large'], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[])]
2024-12-27 14:22:05.830 | WARNING  | chatchat.server.utils:detect_xf_models:109 - cannot connect to xinference host: http://127.0.0.1:9997, please check your configuration.
2024-12-27 14:22:05.830 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen:7b instead
2024-12-27 14:22:05.838 | INFO     | __mp_main__:run_webui:79 - Webui MODEL_PLATFORMS: [PlatformConfig(platform_name='xinference', platform_type='xinference', api_base_url='http://127.0.0.1:9997/v1', api_key='EMPTY', api_proxy='', api_concurrencies=5, auto_detect_model=True, llm_models=[], embed_models=[], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[]), PlatformConfig(platform_name='ollama', platform_type='ollama', api_base_url='http://127.0.0.1:11434/v1', api_key='EMPTY', api_proxy='', api_concurrencies=5, auto_detect_model=False, llm_models=['qwen:7b', 'qwen2:7b'], embed_models=['quentinz/bge-large-zh-v1.5'], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[]), PlatformConfig(platform_name='oneapi', platform_type='oneapi', api_base_url='http://127.0.0.1:3000/v1', api_key='sk-', api_proxy='', api_concurrencies=5, auto_detect_model=False, llm_models=['chatglm_pro', 'chatglm_turbo', 'chatglm_std', 'chatglm_lite', 'qwen-turbo', 'qwen-plus', 'qwen-max', 'qwen-max-longcontext', 'ERNIE-Bot', 'ERNIE-Bot-turbo', 'ERNIE-Bot-4', 'SparkDesk'], embed_models=['text-embedding-v1', 'Embedding-V1'], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[]), PlatformConfig(platform_name='openai', platform_type='openai', api_base_url='https://api.openai.com/v1', api_key='sk-proj-', api_proxy='', api_concurrencies=5, auto_detect_model=False, llm_models=['gpt-4o', 'gpt-3.5-turbo'], embed_models=['text-embedding-3-small', 'text-embedding-3-large'], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[])]
2024-12-27 14:22:09.966 | WARNING  | chatchat.server.utils:get_default_embedding:218 - default embedding model bge-m3 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-12-27 14:22:09.969 | WARNING  | chatchat.server.utils:get_default_embedding:218 - default embedding model bge-m3 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-12-27 14:22:09.972 | WARNING  | chatchat.server.utils:get_default_embedding:218 - default embedding model bge-m3 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-12-27 14:22:12.139 | WARNING  | chatchat.server.utils:get_default_embedding:218 - default embedding model bge-m3 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-12-27 14:22:12.144 | WARNING  | chatchat.server.utils:get_default_embedding:218 - default embedding model bge-m3 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-12-27 14:22:12.486 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen:7b instead
2024-12-27 14:22:12.582 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen:7b instead
2024-12-27 14:22:12.583 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen:7b instead
2024-12-27 14:22:12.584 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen:7b instead
2024-12-27 14:22:12.585 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen:7b instead
2024-12-27 14:31:19.368 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - RapidOCRDocLoader used for C:\deepLearningCode\Langchain-Chatchat\libs\chatchat-server\chatchat\data\knowledge_base\test02\content\day10-领取优惠券.docx
2024-12-27 14:34:48.717 | ERROR    | chatchat.server.utils:check_embed_model:374 - failed to access embed model 'quentinz/bge-large-zh-v1.5': Error raised by inference endpoint: HTTPConnectionPool(host='127.0.0.1', port=11434): Max retries exceeded with url: /api/embeddings (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001D2A8602DD0>: Failed to establish a new connection: [WinError 10061] 由于目标计算机积极拒绝，无法连接。'))
2024-12-27 14:39:05.680 | INFO     | chatchat.server.knowledge_base.utils:file2docs:336 - RapidOCRDocLoader used for C:\deepLearningCode\Langchain-Chatchat\libs\chatchat-server\chatchat\data\knowledge_base\test03\content\航旅纵横实习生活指南1.docx
2024-12-27 14:41:04.487 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen2-instruct instead
2024-12-27 14:41:04.637 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen2-instruct instead
2024-12-27 14:41:04.639 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen2-instruct instead
2024-12-27 14:41:04.640 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen2-instruct instead
2024-12-27 14:41:04.640 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen2-instruct instead
2024-12-27 15:13:21.636 | WARNING  | chatchat.server.utils:detect_xf_models:109 - cannot connect to xinference host: http://127.0.0.1:9997, please check your configuration.
2024-12-27 15:13:21.645 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen:7b instead
2024-12-27 15:13:22.480 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen:7b instead
2024-12-27 15:13:22.481 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen:7b instead
2024-12-27 15:13:22.481 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen:7b instead
2024-12-27 15:13:22.482 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen:7b instead
2024-12-27 15:13:31.630 | WARNING  | chatchat.server.utils:get_default_embedding:218 - default embedding model bge-m3 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-12-27 15:13:31.631 | WARNING  | chatchat.server.utils:get_default_embedding:218 - default embedding model bge-m3 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-12-27 15:13:43.473 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen:7b instead
2024-12-27 15:13:43.683 | WARNING  | chatchat.server.utils:get_default_llm:208 - default llm model glm4-chat is not found in available llms, using qwen:7b instead
2024-12-27 15:13:50.412 | ERROR    | chatchat.server.utils:get_Embeddings:360 - failed to create Embeddings for model: bge-m3.
2024-12-27 15:13:52.658 | ERROR    | chatchat.server.utils:get_Embeddings:360 - failed to create Embeddings for model: bge-m3.
2024-12-27 15:13:54.951 | WARNING  | chatchat.server.utils:detect_xf_models:109 - cannot connect to xinference host: http://127.0.0.1:9997, please check your configuration.
2024-12-27 15:13:54.973 | ERROR    | chatchat.server.utils:get_Embeddings:360 - failed to create Embeddings for model: bge-m3.
2024-12-27 15:13:55.252 | ERROR    | chatchat.webui_pages.utils:to_json:233 - JSONDecodeError: API未能返回正确的JSON。Expecting value: line 1 column 1 (char 0)
2024-12-27 15:14:02.803 | ERROR    | chatchat.server.utils:get_Embeddings:360 - failed to create Embeddings for model: bge-m3.
2024-12-27 15:14:02.897 | ERROR    | chatchat.server.utils:get_Embeddings:360 - failed to create Embeddings for model: bge-m3.
